hp,r1_dmg,r1_block,r2_dmg,r2_block,r3_dmg,r3_block,warrior_cost,wizard_cost,cleric_cost,paladin_cost,warrior_win,wizard_win,cleric_win,paladin_win,warrior_r1kill,wizard_r1kill,cleric_r1kill,paladin_r1kill
5,0,0,2,0,1,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,1,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,1,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,2,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,2,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,2,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,3,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,3,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,3,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,4,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,4,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,4,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,5,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,5,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,0,5,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,1,0,0,0.0,0.0,-6.666666666666666,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,13.333333333333334,46.666666666666664
5,0,0,2,1,0,1,0.0,0.0,-6.666666666666666,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,13.333333333333334,46.666666666666664
5,0,0,2,1,0,2,0.0,0.0,-6.666666666666666,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,13.333333333333334,46.666666666666664
5,0,0,2,1,1,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,1,1,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,1,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,2,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,1,2,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,2,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,3,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,1,3,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,3,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,4,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,1,4,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,4,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,5,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,53.333333333333336,20.0,46.666666666666664
5,0,0,2,1,5,1,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,1,5,2,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,60.0,20.0,46.666666666666664
5,0,0,2,2,0,0,0.0,0.0,-7.142857142857143,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,13.333333333333334,46.666666666666664
5,0,0,2,2,0,1,0.0,0.0,-7.142857142857143,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,13.333333333333334,46.666666666666664
5,0,0,2,2,0,2,0.0,0.0,-7.142857142857143,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,13.333333333333334,46.666666666666664
5,0,0,2,2,1,0,0.0,0.0,-2.857142857142857,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,46.666666666666664,66.66666666666667
5,0,0,2,2,1,1,0.7407407407407408,0.0,-2.857142857142857,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,46.666666666666664,66.66666666666667
5,0,0,2,2,1,2,1.1111111111111112,0.0,-2.857142857142857,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,46.666666666666664,66.66666666666667
5,0,0,2,2,2,0,0.0,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,80.0,66.66666666666667
5,0,0,2,2,2,1,1.4814814814814816,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,2,2,2,2,2.2222222222222223,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,2,2,3,0,0.7407407407407408,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,80.0,66.66666666666667
5,0,0,2,2,3,1,1.8518518518518516,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,2,2,3,2,2.2222222222222223,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,2,2,4,0,1.4814814814814816,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,80.0,66.66666666666667
5,0,0,2,2,4,1,2.2222222222222223,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,2,2,4,2,2.2222222222222223,0.0,0.0,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,2,2,5,0,2.5925925925925926,0.0,0.4761904761904762,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,2,2,5,1,2.9629629629629632,0.0,0.4761904761904762,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,2,2,5,2,2.9629629629629632,0.0,0.4761904761904762,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,3,0,0,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,3,0,0,1,0.7407407407407408,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,3,0,0,2,1.1111111111111112,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,3,0,1,0,0.0,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,1,1,0.7407407407407408,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,1,2,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,2,0,0.0,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,2,1,0.7407407407407408,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,2,2,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,3,0,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,3,1,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,3,2,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,4,0,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,4,1,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,4,2,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,5,0,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,5,1,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,0,5,2,1.1111111111111112,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,1,0,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,3,1,0,1,0.7407407407407408,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,3,1,0,2,2.2222222222222223,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,3,1,1,0,0.3703703703703704,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,1,1,1,1.4814814814814816,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,1,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,2,0,0.3703703703703704,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,1,2,1,1.4814814814814816,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,2,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,3,0,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,1,3,1,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,3,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,4,0,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,1,4,1,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,4,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,5,0,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,3,1,5,1,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,1,5,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,3,2,0,0,0.0,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,26.666666666666668,46.666666666666664
5,0,0,3,2,0,1,1.4814814814814816,0.0,-5.714285714285714,0.0,100.0,100.0,100.0,100.0,0.0,26.666666666666668,26.666666666666668,46.666666666666664
5,0,0,3,2,0,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,26.666666666666668,46.666666666666664
5,0,0,3,2,1,0,0.3703703703703704,0.0,-2.857142857142857,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,3,2,1,1,2.2222222222222223,0.0,-2.857142857142857,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,60.0,66.66666666666667
5,0,0,3,2,1,2,3.3333333333333335,0.0,-2.857142857142857,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,60.0,66.66666666666667
5,0,0,3,2,2,0,0.3703703703703704,0.0,0.0,1.1764705882352942,100.0,100.0,100.0,100.0,0.0,53.333333333333336,80.0,66.66666666666667
5,0,0,3,2,2,1,2.9629629629629632,0.0,0.0,1.1764705882352942,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,3,2,2,2,4.444444444444445,0.0,0.0,1.1764705882352942,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,3,2,3,0,2.2222222222222223,0.0,0.4761904761904762,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,3,2,3,1,3.7037037037037033,0.0,0.4761904761904762,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,3,2,3,2,4.444444444444445,0.0,0.4761904761904762,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,3,2,4,0,2.9629629629629632,0.0,0.4761904761904762,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,3,2,4,1,4.0740740740740735,0.0,0.4761904761904762,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,3,2,4,2,4.444444444444445,0.0,0.4761904761904762,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,3,2,5,0,4.814814814814815,0.0,0.9523809523809524,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,3,2,5,1,5.185185185185185,0.0,0.9523809523809524,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,3,2,5,2,5.185185185185185,0.0,0.9523809523809524,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,4,0,0,0,0.0,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,0,0,1,1.4814814814814816,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,0,0,2,2.2222222222222223,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,0,1,0,0.0,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,1,1,1.4814814814814816,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,1,2,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,2,0,0.0,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,2,1,1.4814814814814816,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,2,2,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,3,0,1.1111111111111112,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,3,1,1.8518518518518516,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,3,2,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,4,0,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,4,1,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,4,2,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,5,0,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,5,1,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,0,5,2,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,1,0,0,0.0,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,1,0,1,1.4814814814814816,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,1,0,2,4.444444444444445,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,1,1,0,0.3703703703703704,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,1,1,1,2.2222222222222223,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,1,2,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,2,0,0.7407407407407408,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,1,2,1,2.9629629629629632,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,2,2,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,3,0,2.5925925925925926,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,1,3,1,3.7037037037037033,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,3,2,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,4,0,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,1,4,1,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,4,2,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,5,0,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,53.333333333333336,40.0,46.666666666666664
5,0,0,4,1,5,1,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,1,5,2,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,60.0,40.0,46.666666666666664
5,0,0,4,2,0,0,0.0,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,2,0,1,2.9629629629629632,0.0,-5.714285714285714,0.39215686274509803,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,2,0,2,4.444444444444445,0.0,-5.714285714285714,0.7843137254901961,100.0,100.0,100.0,100.0,0.0,26.666666666666668,40.0,46.666666666666664
5,0,0,4,2,1,0,0.3703703703703704,0.0,-2.857142857142857,1.1764705882352942,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,4,2,1,1,3.7037037037037033,0.0,-2.857142857142857,1.1764705882352942,100.0,100.0,100.0,100.0,0.0,60.0,60.0,66.66666666666667
5,0,0,4,2,1,2,5.555555555555555,0.0,-2.857142857142857,1.1764705882352942,100.0,100.0,100.0,100.0,0.0,60.0,60.0,66.66666666666667
5,0,0,4,2,2,0,0.7407407407407408,0.0,0.0,1.5686274509803921,100.0,100.0,100.0,100.0,0.0,53.333333333333336,80.0,66.66666666666667
5,0,0,4,2,2,1,4.444444444444445,0.0,0.0,1.5686274509803921,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,4,2,2,2,6.666666666666667,0.0,0.0,1.5686274509803921,100.0,100.0,100.0,100.0,0.0,60.0,80.0,66.66666666666667
5,0,0,4,2,3,0,2.5925925925925926,0.0,0.4761904761904762,3.1372549019607843,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,4,2,3,1,5.185185185185185,0.0,0.4761904761904762,3.1372549019607843,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,4,2,3,2,6.666666666666667,0.0,0.4761904761904762,3.1372549019607843,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,4,2,4,0,4.444444444444445,0.0,0.9523809523809524,4.705882352941177,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,4,2,4,1,5.9259259259259265,0.0,0.9523809523809524,4.705882352941177,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,4,2,4,2,6.666666666666667,0.0,0.9523809523809524,4.705882352941177,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,4,2,5,0,6.296296296296296,0.0,1.4285714285714286,4.705882352941177,100.0,100.0,100.0,100.0,0.0,53.333333333333336,93.33333333333333,66.66666666666667
5,0,0,4,2,5,1,7.037037037037036,0.0,1.4285714285714286,4.705882352941177,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,4,2,5,2,7.4074074074074066,0.0,1.4285714285714286,4.705882352941177,100.0,100.0,100.0,100.0,0.0,60.0,93.33333333333333,66.66666666666667
5,0,0,5,0,0,0,0.3703703703703704,0.0,-2.857142857142857,2.3529411764705883,100.0,100.0,100.0,100.0,0.0,26.666666666666668,60.0,66.66666666666667
5,0,0,5,0,0,1,2.9629629629629632,0.0,-2.857142857142857,2.3529411764705883,100.0,100.0,100.0,100.0,0.0,26.666666666666668,60.0,66.66666666666667
5,0,0,5,0,0,2,4.444444444444445,0.0,-2.857142857142857,2.3529411764705883,100.0,100.0,100.0,100.0,0.0,26.666666666666668,60.0,66.66666666666667
5,0,0,5,0,1,0,0.3703703703703704,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,1,1,2.9629629629629632,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,1,2,4.444444444444445,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,2,0,0.3703703703703704,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,2,1,2.9629629629629632,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,2,2,4.444444444444445,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,3,0,2.2222222222222223,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,3,1,3.7037037037037033,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
5,0,0,5,0,3,2,4.444444444444445,0.0,-2.857142857142857,2.7450980392156863,100.0,100.0,100.0,100.0,0.0,53.333333333333336,60.0,66.66666666666667
